name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;927;0;809;3129;1743;3129;1719;0
header;143;133;143;167;1765;167;1765;133
A;915;212;915;223;923;223;923;212
B;1657;428;1657;446;1672;446;1672;428
B;1437;792;1437;811;1452;811;1452;792
B;1372;837;1372;857;1386;857;1386;837
B;1068;928;1068;948;1082;948;1082;928
B;1565;930;1565;948;1579;948;1579;930
A;1287;1125;1287;1137;1295;1137;1295;1125
D;1410;1150;1410;1177;1432;1177;1432;1150
A;1674;1443;1674;1455;1681;1455;1681;1443
A;867;1582;867;1595;875;1595;875;1582
D;1135;1696;1135;1724;1157;1724;1157;1696
B;926;1859;926;1871;934;1871;934;1859
D;1517;2015;1517;2043;1538;2043;1538;2015
D;1106;2069;1106;2090;1122;2090;1122;2069
A;1554;2253;1554;2256;1558;2256;1558;2253
A;1264;2403;1264;2415;1272;2415;1272;2403
A;1056;2452;1056;2463;1063;2463;1063;2452
C;1563;2521;1563;2548;1587;2548;1587;2521
A;1624;2677;1624;2689;1632;2689;1632;2677
